,type,word1,word2,word3,target
8079,9e,fence,property,hem,skirt
8080,9e,coast,ocean,forest,clearing
8081,9e,sidewalk,road,forest,clearing
8082,9e,horizon,sky,forest,clearing
8083,9e,fence,property,forest,clearing
8084,9e,coast,ocean,crust,pie
8085,9e,sidewalk,road,crust,pie
8086,9e,horizon,sky,crust,pie
8087,9e,fence,property,crust,pie
8088,9e,coast,ocean,window,frame
8089,9e,sidewalk,road,window,frame
8090,9e,horizon,sky,window,frame
8091,9e,fence,property,window,frame
8092,9e,coast,ocean,glass,pane
8093,9e,sidewalk,road,glass,pane
8094,9e,horizon,sky,glass,pane
8095,9e,fence,property,glass,pane
8096,9e,coast,ocean,beach,dunes
8097,9e,sidewalk,road,beach,dunes
8098,9e,horizon,sky,beach,dunes
8099,9e,fence,property,beach,dunes
8100,9e,coast,ocean,picture,frame
8101,9e,sidewalk,road,picture,frame
8102,9e,horizon,sky,picture,frame
8103,9e,fence,property,picture,frame
8104,9e,coast,ocean,door,inside
8105,9e,sidewalk,road,door,inside
8106,9e,horizon,sky,door,inside
8107,9e,fence,property,door,inside
8108,9e,coast,ocean,hat,head
8109,9e,sidewalk,road,hat,head
8110,9e,horizon,sky,hat,head
8111,9e,fence,property,hat,head
8112,9e,coast,ocean,tile,grout
8113,9e,sidewalk,road,tile,grout
8114,9e,horizon,sky,tile,grout
8115,9e,fence,property,tile,grout
8116,9e,coast,ocean,marchland,country
8117,9e,sidewalk,road,marchland,country
8118,9e,horizon,sky,marchland,country
8119,9e,fence,property,marchland,country
8120,9e,coast,ocean,railing,stair
8121,9e,sidewalk,road,railing,stair
8122,9e,horizon,sky,railing,stair
8123,9e,fence,property,railing,stair
8124,9e,coast,ocean,dunes,beach
8125,9e,sidewalk,road,dunes,beach
8126,9e,horizon,sky,dunes,beach
8127,9e,fence,property,dunes,beach
8128,9e,coast,ocean,pie,crust
8129,9e,sidewalk,road,pie,crust
8130,9e,horizon,sky,pie,crust
8131,9e,fence,property,pie,crust
8132,9e,coast,ocean,wall,shelf
8133,9e,sidewalk,road,wall,shelf
8134,9e,horizon,sky,wall,shelf
8135,9e,fence,property,wall,shelf
8136,9e,coast,ocean,border,mexico
8137,9e,sidewalk,road,border,mexico
8138,9e,horizon,sky,border,mexico
8139,9e,fence,property,border,mexico
8140,9e,coast,ocean,book,cover
8141,9e,sidewalk,road,book,cover
8142,9e,horizon,sky,book,cover
8143,9e,fence,property,book,cover
8144,9e,coast,ocean,roof,gutters
8145,9e,sidewalk,road,roof,gutters
8146,9e,horizon,sky,roof,gutters
8147,9e,fence,property,roof,gutters
8148,5i,rain,wet,wash,clean
8149,5i,riddle,holes,wash,clean
8150,5i,homogenize,uniform,wash,clean
8151,5i,rain,wet,teach,educated
8152,5i,riddle,holes,teach,educated
8153,5i,homogenize,uniform,teach,educated
8154,5i,rain,wet,glue,sticky
8155,5i,riddle,holes,glue,sticky
8156,5i,homogenize,uniform,glue,sticky
8157,5i,rain,wet,heat,hot
8158,5i,riddle,holes,heat,hot
8159,5i,homogenize,uniform,heat,hot
8160,5i,rain,wet,heat,warm
8161,5i,riddle,holes,heat,warm
8162,5i,homogenize,uniform,heat,warm
8163,5i,rain,wet,joke,laughter
8164,5i,riddle,holes,joke,laughter
8165,5i,homogenize,uniform,joke,laughter
8166,5i,rain,wet,fire,hot
8167,5i,riddle,holes,fire,hot
8168,5i,homogenize,uniform,fire,hot
8169,5i,rain,wet,divide,parts
8170,5i,riddle,holes,divide,parts
8171,5i,homogenize,uniform,divide,parts
8172,5i,rain,wet,iron,pressed
8173,5i,riddle,holes,iron,pressed
8174,5i,homogenize,uniform,iron,pressed
8175,5i,rain,wet,fire,burnt
8176,5i,riddle,holes,fire,burnt
8177,5i,homogenize,uniform,fire,burnt
8178,5i,rain,wet,stab,wound
8179,5i,riddle,holes,stab,wound
8180,5i,homogenize,uniform,stab,wound
8181,5i,rain,wet,exercise,fatigue
8182,5i,riddle,holes,exercise,fatigue
8183,5i,homogenize,uniform,exercise,fatigue
8184,5i,rain,wet,sand,smooth
8185,5i,riddle,holes,sand,smooth
8186,5i,homogenize,uniform,sand,smooth
8187,5i,rain,wet,eat,satisfaction
8188,5i,riddle,holes,eat,satisfaction
8189,5i,homogenize,uniform,eat,satisfaction
8190,5i,rain,wet,envelop,surrounded
8191,5i,riddle,holes,envelop,surrounded
8192,5i,homogenize,uniform,envelop,surrounded
8193,5i,rain,wet,sift,separated
8194,5i,riddle,holes,sift,separated
8195,5i,homogenize,uniform,sift,separated
8196,5i,rain,wet,ice,cold
8197,5i,riddle,holes,ice,cold
8198,5i,homogenize,uniform,ice,cold
8199,5i,rain,wet,poison,die
8200,5i,riddle,holes,poison,die
8201,5i,homogenize,uniform,poison,die
8202,5i,rain,wet,fix,repaired
8203,5i,riddle,holes,fix,repaired
8204,5i,homogenize,uniform,fix,repaired
8205,5i,rain,wet,mix,blend
8206,5i,riddle,holes,mix,blend
8207,5i,homogenize,uniform,mix,blend
8208,5i,rain,wet,crash,noise
8209,5i,riddle,holes,crash,noise
8210,5i,homogenize,uniform,crash,noise
8211,5i,rain,wet,smash,flat
8212,5i,riddle,holes,smash,flat
8213,5i,homogenize,uniform,smash,flat
8214,5i,rain,wet,dig,hole
8215,5i,riddle,holes,dig,hole
8216,5i,homogenize,uniform,dig,hole
8217,5i,rain,wet,sun,tan
8218,5i,riddle,holes,sun,tan
8219,5i,homogenize,uniform,sun,tan
8220,5i,rain,wet,discrimination,separate
8221,5i,riddle,holes,discrimination,separate
8222,5i,homogenize,uniform,discrimination,separate
8223,5i,rain,wet,ask,answers
8224,5i,riddle,holes,ask,answers
8225,5i,homogenize,uniform,ask,answers
8226,5i,rain,wet,sun,hot
8227,5i,riddle,holes,sun,hot
8228,5i,homogenize,uniform,sun,hot
8229,5i,rain,wet,sandpaper,smooth
8230,5i,riddle,holes,sandpaper,smooth
8231,5i,homogenize,uniform,sandpaper,smooth
8232,5i,rain,wet,flame,blister
8233,5i,riddle,holes,flame,blister
8234,5i,homogenize,uniform,flame,blister
8235,5i,rain,wet,beat,defeated
8236,5i,riddle,holes,beat,defeated
8237,5i,homogenize,uniform,beat,defeated
8238,5i,rain,wet,dismantle,destroyed
8239,5i,riddle,holes,dismantle,destroyed
8240,5i,homogenize,uniform,dismantle,destroyed
8241,5i,rain,wet,lies,untrustworthy
8242,5i,riddle,holes,lies,untrustworthy
8243,5i,homogenize,uniform,lies,untrustworthy
8244,5i,rain,wet,taint,poisoned
8245,5i,riddle,holes,taint,poisoned
8246,5i,homogenize,uniform,taint,poisoned
8247,5i,rain,wet,lubricate,efficient
8248,5i,riddle,holes,lubricate,efficient
8249,5i,homogenize,uniform,lubricate,efficient
8250,5i,rain,wet,star,bright
8251,5i,riddle,holes,star,bright
8252,5i,homogenize,uniform,star,bright
8253,5i,rain,wet,sell,price
8254,5i,riddle,holes,sell,price
8255,5i,homogenize,uniform,sell,price
8256,5i,rain,wet,price,sell
8257,5i,riddle,holes,price,sell
8258,5i,homogenize,uniform,price,sell
8259,5i,rain,wet,pollen,cough
8260,5i,riddle,holes,pollen,cough
8261,5i,homogenize,uniform,pollen,cough
8262,5i,rain,wet,laughter,joke
8263,5i,riddle,holes,laughter,joke
8264,5i,homogenize,uniform,laughter,joke
8265,5i,rain,wet,burn,heat
8266,5i,riddle,holes,burn,heat
8267,5i,homogenize,uniform,burn,heat
8268,5i,rain,wet,car,fast
8269,5i,riddle,holes,car,fast
8270,5i,homogenize,uniform,car,fast
8271,5i,rain,wet,separated,sift
8272,5i,riddle,holes,separated,sift
8273,5i,homogenize,uniform,separated,sift
8274,5i,rain,wet,flat,smash
8275,5i,riddle,holes,flat,smash
8276,5i,homogenize,uniform,flat,smash
8277,5i,rain,wet,fast,car
8278,5i,riddle,holes,fast,car
8279,5i,homogenize,uniform,fast,car
8280,7a,tailor,suit,spinner,yarn
8281,7a,oracle,prophesy,spinner,yarn
8282,7a,baker,flour,spinner,yarn
8283,7a,tailor,suit,weaver,cloth
8284,7a,oracle,prophesy,weaver,cloth
8285,7a,baker,flour,weaver,cloth
8286,7a,tailor,suit,baker,bread
8287,7a,oracle,prophesy,baker,bread
8288,7a,baker,flour,baker,bread
8289,7a,tailor,suit,architect,building
8290,7a,oracle,prophesy,architect,building
8291,7a,baker,flour,architect,building
8292,7a,tailor,suit,writer,pen
8293,7a,oracle,prophesy,writer,pen
8294,7a,baker,flour,writer,pen
8295,7a,tailor,suit,blacksmith,iron
8296,7a,oracle,prophesy,blacksmith,iron
8297,7a,baker,flour,blacksmith,iron
8298,7a,tailor,suit,artist,art
8299,7a,oracle,prophesy,artist,art
8300,7a,baker,flour,artist,art
8301,7a,tailor,suit,designer,fashions
8302,7a,oracle,prophesy,designer,fashions
8303,7a,baker,flour,designer,fashions
8304,7a,tailor,suit,florist,flowers
8305,7a,oracle,prophesy,florist,flowers
8306,7a,baker,flour,florist,flowers
8307,7a,tailor,suit,writer,story
8308,7a,oracle,prophesy,writer,story
8309,7a,baker,flour,writer,story
8310,7a,tailor,suit,chef,ingredients
8311,7a,oracle,prophesy,chef,ingredients
8312,7a,baker,flour,chef,ingredients
8313,7a,tailor,suit,composer,song
8314,7a,oracle,prophesy,composer,song
8315,7a,baker,flour,composer,song
8316,7a,tailor,suit,sculptor,sculpture
8317,7a,oracle,prophesy,sculptor,sculpture
8318,7a,baker,flour,sculptor,sculpture
8319,7a,tailor,suit,photographer,camera
8320,7a,oracle,prophesy,photographer,camera
8321,7a,baker,flour,photographer,camera
8322,7a,tailor,suit,poet,words
8323,7a,oracle,prophesy,poet,words
8324,7a,baker,flour,poet,words
8325,7a,tailor,suit,musician,instrument
8326,7a,oracle,prophesy,musician,instrument
8327,7a,baker,flour,musician,instrument
8328,7a,tailor,suit,florist,roses
8329,7a,oracle,prophesy,florist,roses
8330,7a,baker,flour,florist,roses
8331,7a,tailor,suit,programmer,code
8332,7a,oracle,prophesy,programmer,code
8333,7a,baker,flour,programmer,code
8334,7a,tailor,suit,architect,drawings
8335,7a,oracle,prophesy,architect,drawings
8336,7a,baker,flour,architect,drawings
8337,7a,tailor,suit,vintner,wine
8338,7a,oracle,prophesy,vintner,wine
8339,7a,baker,flour,vintner,wine
8340,7a,tailor,suit,chef,oven
8341,7a,oracle,prophesy,chef,oven
8342,7a,baker,flour,chef,oven
8343,7a,tailor,suit,butcher,meat
8344,7a,oracle,prophesy,butcher,meat
8345,7a,baker,flour,butcher,meat
8346,7a,tailor,suit,mechanic,wrench
8347,7a,oracle,prophesy,mechanic,wrench
8348,7a,baker,flour,mechanic,wrench
8349,7a,tailor,suit,artist,paint
8350,7a,oracle,prophesy,artist,paint
8351,7a,baker,flour,artist,paint
8352,7a,tailor,suit,novelist,books
8353,7a,oracle,prophesy,novelist,books
8354,7a,baker,flour,novelist,books
8355,7a,tailor,suit,artist,masterpiece
8356,7a,oracle,prophesy,artist,masterpiece
8357,7a,baker,flour,artist,masterpiece
8358,7a,tailor,suit,milliner,hat
8359,7a,oracle,prophesy,milliner,hat
8360,7a,baker,flour,milliner,hat
8361,7a,tailor,suit,judge,laws
8362,7a,oracle,prophesy,judge,laws
8363,7a,baker,flour,judge,laws
8364,7a,tailor,suit,athlete,body
8365,7a,oracle,prophesy,athlete,body
8366,7a,baker,flour,athlete,body
8367,7a,tailor,suit,teacher,chalkboard
8368,7a,oracle,prophesy,teacher,chalkboard
8369,7a,baker,flour,teacher,chalkboard
8370,7a,tailor,suit,student,essay
8371,7a,oracle,prophesy,student,essay
8372,7a,baker,flour,student,essay
8373,7a,tailor,suit,wine,vintner
8374,7a,oracle,prophesy,wine,vintner
8375,7a,baker,flour,wine,vintner
8376,7a,tailor,suit,fashions,designer
8377,7a,oracle,prophesy,fashions,designer
8378,7a,baker,flour,fashions,designer
8379,7a,tailor,suit,toddler,crayon
8380,7a,oracle,prophesy,toddler,crayon
8381,7a,baker,flour,toddler,crayon
8382,7a,tailor,suit,cloth,weaver
8383,7a,oracle,prophesy,cloth,weaver
8384,7a,baker,flour,cloth,weaver
8385,7a,tailor,suit,blender,slush
8386,7a,oracle,prophesy,blender,slush
8387,7a,baker,flour,blender,slush
8388,7a,tailor,suit,actress,script
8389,7a,oracle,prophesy,actress,script
8390,7a,baker,flour,actress,script
8391,7a,tailor,suit,art,artist
8392,7a,oracle,prophesy,art,artist
8393,7a,baker,flour,art,artist
8394,7a,tailor,suit,camera,memories
8395,7a,oracle,prophesy,camera,memories
8396,7a,baker,flour,camera,memories
8397,7a,tailor,suit,teacher,books
8398,7a,oracle,prophesy,teacher,books
8399,7a,baker,flour,teacher,books
8400,7a,tailor,suit,burglar,heist
8401,7a,oracle,prophesy,burglar,heist
8402,7a,baker,flour,burglar,heist
8403,7a,tailor,suit,teacher,assignment
8404,7a,oracle,prophesy,teacher,assignment
8405,7a,baker,flour,teacher,assignment
8406,7a,tailor,suit,slush,blender
8407,7a,oracle,prophesy,slush,blender
8408,7a,baker,flour,slush,blender
8409,7a,tailor,suit,stove,meals
8410,7a,oracle,prophesy,stove,meals
8411,7a,baker,flour,stove,meals
8412,2e,shopping,buying,harvesting,farming
8413,2e,planting,gardening,harvesting,farming
8414,2e,kickoff,football,harvesting,farming
8415,2e,shopping,buying,stitching,sewing
8416,2e,planting,gardening,stitching,sewing
8417,2e,kickoff,football,stitching,sewing
8418,2e,shopping,buying,chewing,eating
8419,2e,planting,gardening,chewing,eating
8420,2e,kickoff,football,chewing,eating
8421,2e,shopping,buying,dusting,cleaning
8422,2e,planting,gardening,dusting,cleaning
8423,2e,kickoff,football,dusting,cleaning
8424,2e,shopping,buying,stirring,cooking
8425,2e,planting,gardening,stirring,cooking
8426,2e,kickoff,football,stirring,cooking
8427,2e,shopping,buying,mixing,baking
8428,2e,planting,gardening,mixing,baking
8429,2e,kickoff,football,mixing,baking
8430,2e,shopping,buying,chopping,cooking
8431,2e,planting,gardening,chopping,cooking
8432,2e,kickoff,football,chopping,cooking
8433,2e,shopping,buying,shampooing,bathing
8434,2e,planting,gardening,shampooing,bathing
8435,2e,kickoff,football,shampooing,bathing
8436,2e,shopping,buying,purling,knitting
8437,2e,planting,gardening,purling,knitting
8438,2e,kickoff,football,purling,knitting
8439,2e,shopping,buying,pitching,baseball
8440,2e,planting,gardening,pitching,baseball
8441,2e,kickoff,football,pitching,baseball
8442,2e,shopping,buying,stretching,exercising
8443,2e,planting,gardening,stretching,exercising
8444,2e,kickoff,football,stretching,exercising
8445,2e,shopping,buying,dribbling,basketball
8446,2e,planting,gardening,dribbling,basketball
8447,2e,kickoff,football,dribbling,basketball
8448,2e,shopping,buying,slicing,cooking
8449,2e,planting,gardening,slicing,cooking
8450,2e,kickoff,football,slicing,cooking
8451,2e,shopping,buying,taping,wrapping
8452,2e,planting,gardening,taping,wrapping
8453,2e,kickoff,football,taping,wrapping
8454,2e,shopping,buying,talking,therapy
8455,2e,planting,gardening,talking,therapy
8456,2e,kickoff,football,talking,therapy
8457,2e,shopping,buying,hammering,building
8458,2e,planting,gardening,hammering,building
8459,2e,kickoff,football,hammering,building
8460,2e,shopping,buying,writing,publishing
8461,2e,planting,gardening,writing,publishing
8462,2e,kickoff,football,writing,publishing
8463,2e,shopping,buying,soaping,showering
8464,2e,planting,gardening,soaping,showering
8465,2e,kickoff,football,soaping,showering
8466,2e,shopping,buying,pitch,baseball
8467,2e,planting,gardening,pitch,baseball
8468,2e,kickoff,football,pitch,baseball
8469,2e,shopping,buying,peeling,cooking
8470,2e,planting,gardening,peeling,cooking
8471,2e,kickoff,football,peeling,cooking
8472,2e,shopping,buying,frying,cooking
8473,2e,planting,gardening,frying,cooking
8474,2e,kickoff,football,frying,cooking
8475,2e,shopping,buying,note,symphony
8476,2e,planting,gardening,note,symphony
8477,2e,kickoff,football,note,symphony
8478,2e,shopping,buying,shooting,basketball
8479,2e,planting,gardening,shooting,basketball
8480,2e,kickoff,football,shooting,basketball
8481,2e,shopping,buying,asking,negotiating
8482,2e,planting,gardening,asking,negotiating
8483,2e,kickoff,football,asking,negotiating
8484,2e,shopping,buying,farming,harvesting
8485,2e,planting,gardening,farming,harvesting
8486,2e,kickoff,football,farming,harvesting
8487,2e,shopping,buying,drive,golf
8488,2e,planting,gardening,drive,golf
8489,2e,kickoff,football,drive,golf
8490,2e,shopping,buying,testing,grading
8491,2e,planting,gardening,testing,grading
8492,2e,kickoff,football,testing,grading
8493,2e,shopping,buying,hearing,understanding
8494,2e,planting,gardening,hearing,understanding
8495,2e,kickoff,football,hearing,understanding
8496,2e,shopping,buying,bumping,volleyball
8497,2e,planting,gardening,bumping,volleyball
8498,2e,kickoff,football,bumping,volleyball
8499,2e,shopping,buying,volleying,tennis
8500,2e,planting,gardening,volleying,tennis
8501,2e,kickoff,football,volleying,tennis
8502,2e,shopping,buying,talking,speech
8503,2e,planting,gardening,talking,speech
8504,2e,kickoff,football,talking,speech
8505,2e,shopping,buying,cooking,eating
8506,2e,planting,gardening,cooking,eating
8507,2e,kickoff,football,cooking,eating
8508,2e,shopping,buying,snowing,winter
8509,2e,planting,gardening,snowing,winter
8510,2e,kickoff,football,snowing,winter
8511,2e,shopping,buying,typing,authoring
8512,2e,planting,gardening,typing,authoring
8513,2e,kickoff,football,typing,authoring
8514,2e,shopping,buying,publishing,writing
8515,2e,planting,gardening,publishing,writing
8516,2e,kickoff,football,publishing,writing
8517,2e,shopping,buying,therapy,talking
8518,2e,planting,gardening,therapy,talking
8519,2e,kickoff,football,therapy,talking
8520,2e,shopping,buying,leg,body
8521,2e,planting,gardening,leg,body
8522,2e,kickoff,football,leg,body
8523,2e,shopping,buying,winter,snowing
8524,2e,planting,gardening,winter,snowing
8525,2e,kickoff,football,winter,snowing
8526,2e,shopping,buying,tennis,volleying
8527,2e,planting,gardening,tennis,volleying
8528,2e,kickoff,football,tennis,volleying
8529,2e,shopping,buying,kitchen,house
8530,2e,planting,gardening,kitchen,house
8531,2e,kickoff,football,kitchen,house
8532,2d,rodeo,cowboy,school,students
8533,2d,banquet,food,school,students
8534,2d,wedding,bride,school,students
8535,2d,rodeo,cowboy,zoo,animal
8536,2d,banquet,food,zoo,animal
8537,2d,wedding,bride,zoo,animal
8538,2d,rodeo,cowboy,game,referee
8539,2d,banquet,food,game,referee
8540,2d,wedding,bride,game,referee
8541,2d,rodeo,cowboy,party,guests
8542,2d,banquet,food,party,guests
8543,2d,wedding,bride,party,guests
8544,2d,rodeo,cowboy,hospital,patient
8545,2d,banquet,food,hospital,patient
8546,2d,wedding,bride,hospital,patient
8547,2d,rodeo,cowboy,concert,musician
8548,2d,banquet,food,concert,musician
8549,2d,wedding,bride,concert,musician
8550,2d,rodeo,cowboy,church,preacher
8551,2d,banquet,food,church,preacher
8552,2d,wedding,bride,church,preacher
8553,2d,rodeo,cowboy,circus,ringmaster
8554,2d,banquet,food,circus,ringmaster
8555,2d,wedding,bride,circus,ringmaster
8556,2d,rodeo,cowboy,circus,clown
8557,2d,banquet,food,circus,clown
8558,2d,wedding,bride,circus,clown
8559,2d,rodeo,cowboy,funeral,coffin
8560,2d,banquet,food,funeral,coffin
8561,2d,wedding,bride,funeral,coffin
8562,2d,rodeo,cowboy,game,players
8563,2d,banquet,food,game,players
8564,2d,wedding,bride,game,players
8565,2d,rodeo,cowboy,restaurant,chef
8566,2d,banquet,food,restaurant,chef
8567,2d,wedding,bride,restaurant,chef
8568,2d,rodeo,cowboy,carnival,rides
8569,2d,banquet,food,carnival,rides
8570,2d,wedding,bride,carnival,rides
8571,2d,rodeo,cowboy,competition,athlete
8572,2d,banquet,food,competition,athlete
8573,2d,wedding,bride,competition,athlete
8574,2d,rodeo,cowboy,baptism,priest
8575,2d,banquet,food,baptism,priest
8576,2d,wedding,bride,baptism,priest
8577,2d,rodeo,cowboy,funeral,mourner
8578,2d,banquet,food,funeral,mourner
8579,2d,wedding,bride,funeral,mourner
8580,2d,rodeo,cowboy,funeral,corpse
8581,2d,banquet,food,funeral,corpse
8582,2d,wedding,bride,funeral,corpse
8583,2d,rodeo,cowboy,clambake,clams
8584,2d,banquet,food,clambake,clams
8585,2d,wedding,bride,clambake,clams
8586,2d,rodeo,cowboy,graduation,students
8587,2d,banquet,food,graduation,students
8588,2d,wedding,bride,graduation,students
8589,2d,rodeo,cowboy,audition,actor
8590,2d,banquet,food,audition,actor
8591,2d,wedding,bride,audition,actor
8592,2d,rodeo,cowboy,zoo,lion
8593,2d,banquet,food,zoo,lion
8594,2d,wedding,bride,zoo,lion
8595,2d,rodeo,cowboy,graduation,diploma
8596,2d,banquet,food,graduation,diploma
8597,2d,wedding,bride,graduation,diploma
8598,2d,rodeo,cowboy,picnic,snacks
8599,2d,banquet,food,picnic,snacks
8600,2d,wedding,bride,picnic,snacks
8601,2d,rodeo,cowboy,meet,athlete
8602,2d,banquet,food,meet,athlete
8603,2d,wedding,bride,meet,athlete
8604,2d,rodeo,cowboy,meal,food
8605,2d,banquet,food,meal,food
8606,2d,wedding,bride,meal,food
8607,2d,rodeo,cowboy,pool,water
8608,2d,banquet,food,pool,water
8609,2d,wedding,bride,pool,water
8610,2d,rodeo,cowboy,party,celebrant
8611,2d,banquet,food,party,celebrant
8612,2d,wedding,bride,party,celebrant
8613,2d,rodeo,cowboy,crime,evidence
8614,2d,banquet,food,crime,evidence
8615,2d,wedding,bride,crime,evidence
8616,2d,rodeo,cowboy,party,alcohol
8617,2d,banquet,food,party,alcohol
8618,2d,wedding,bride,party,alcohol
8619,2d,rodeo,cowboy,players,game
8620,2d,banquet,food,players,game
8621,2d,wedding,bride,players,game
8622,2d,rodeo,cowboy,prom,dress
8623,2d,banquet,food,prom,dress
8624,2d,wedding,bride,prom,dress
8625,2d,rodeo,cowboy,funeral,family
8626,2d,banquet,food,funeral,family
8627,2d,wedding,bride,funeral,family
8628,2d,rodeo,cowboy,picnic,blanket
8629,2d,banquet,food,picnic,blanket
8630,2d,wedding,bride,picnic,blanket
8631,2d,rodeo,cowboy,cinema,film
8632,2d,banquet,food,cinema,film
8633,2d,wedding,bride,cinema,film
8634,2d,rodeo,cowboy,athlete,competition
8635,2d,banquet,food,athlete,competition
8636,2d,wedding,bride,athlete,competition
8637,2d,rodeo,cowboy,celebrant,party
8638,2d,banquet,food,celebrant,party
8639,2d,wedding,bride,celebrant,party
8640,2d,rodeo,cowboy,rides,carnival
8641,2d,banquet,food,rides,carnival
8642,2d,wedding,bride,rides,carnival
8643,2d,rodeo,cowboy,lion,zoo
8644,2d,banquet,food,lion,zoo
8645,2d,wedding,bride,lion,zoo
8646,2d,rodeo,cowboy,prayer,reverence
8647,2d,banquet,food,prayer,reverence
8648,2d,wedding,bride,prayer,reverence
8649,2f,room,corner,hotel,lobby
8650,2f,mountain,foot,hotel,lobby
8651,2f,table,top,hotel,lobby
8652,2f,room,corner,hill,top
8653,2f,mountain,foot,hill,top
8654,2f,table,top,hill,top
8655,2f,room,corner,airplane,cockpit
8656,2f,mountain,foot,airplane,cockpit
8657,2f,table,top,airplane,cockpit
8658,2f,room,corner,home,kitchen
8659,2f,mountain,foot,home,kitchen
8660,2f,table,top,home,kitchen
8661,2f,room,corner,house,bedroom
8662,2f,mountain,foot,house,bedroom
8663,2f,table,top,house,bedroom
8664,2f,room,corner,airport,terminal
8665,2f,mountain,foot,airport,terminal
8666,2f,table,top,airport,terminal
8667,2f,room,corner,house,roof
8668,2f,mountain,foot,house,roof
8669,2f,table,top,house,roof
8670,2f,room,corner,cave,entrance
8671,2f,mountain,foot,cave,entrance
8672,2f,table,top,cave,entrance
8673,2f,room,corner,building,lobby
8674,2f,mountain,foot,building,lobby
8675,2f,table,top,building,lobby
8676,2f,room,corner,ship,deck
8677,2f,mountain,foot,ship,deck
8678,2f,table,top,ship,deck
8679,2f,room,corner,supermarket,aisle
8680,2f,mountain,foot,supermarket,aisle
8681,2f,table,top,supermarket,aisle
8682,2f,room,corner,automobile,trunk
8683,2f,mountain,foot,automobile,trunk
8684,2f,table,top,automobile,trunk
8685,2f,room,corner,church,nave
8686,2f,mountain,foot,church,nave
8687,2f,table,top,church,nave
8688,2f,room,corner,home,foyer
8689,2f,mountain,foot,home,foyer
8690,2f,table,top,home,foyer
8691,2f,room,corner,tree,branch
8692,2f,mountain,foot,tree,branch
8693,2f,table,top,tree,branch
8694,2f,room,corner,chair,leg
8695,2f,mountain,foot,chair,leg
8696,2f,table,top,chair,leg
8697,2f,room,corner,computer,screen
8698,2f,mountain,foot,computer,screen
8699,2f,table,top,computer,screen
8700,2f,room,corner,church,sanctuary
8701,2f,mountain,foot,church,sanctuary
8702,2f,table,top,church,sanctuary
8703,2f,room,corner,state,city
8704,2f,mountain,foot,state,city
8705,2f,table,top,state,city
8706,2f,room,corner,tree,root
8707,2f,mountain,foot,tree,root
8708,2f,table,top,tree,root
8709,2f,room,corner,river,delta
8710,2f,mountain,foot,river,delta
8711,2f,table,top,river,delta
8712,2f,room,corner,river,bed
8713,2f,mountain,foot,river,bed
8714,2f,table,top,river,bed
8715,2f,room,corner,chair,legs
8716,2f,mountain,foot,chair,legs
8717,2f,table,top,chair,legs
8718,2f,room,corner,hospital,wing
8719,2f,mountain,foot,hospital,wing
8720,2f,table,top,hospital,wing
8721,2f,room,corner,couch,arm
8722,2f,mountain,foot,couch,arm
8723,2f,table,top,couch,arm
8724,2f,room,corner,bush,roots
8725,2f,mountain,foot,bush,roots
8726,2f,table,top,bush,roots
8727,2f,room,corner,chair,back
8728,2f,mountain,foot,chair,back
8729,2f,table,top,chair,back
8730,2f,room,corner,flower,stem
8731,2f,mountain,foot,flower,stem
8732,2f,table,top,flower,stem
8733,2f,room,corner,car,wheels
8734,2f,mountain,foot,car,wheels
8735,2f,table,top,car,wheels
8736,2f,room,corner,barnyard,henhouse
8737,2f,mountain,foot,barnyard,henhouse
8738,2f,table,top,barnyard,henhouse
8739,2f,room,corner,shore,sea
8740,2f,mountain,foot,shore,sea
8741,2f,table,top,shore,sea
8742,2f,room,corner,lobby,building
8743,2f,mountain,foot,lobby,building
8744,2f,table,top,lobby,building
8745,2f,room,corner,mailbox,flag
8746,2f,mountain,foot,mailbox,flag
8747,2f,table,top,mailbox,flag
8748,2f,room,corner,day,hour
8749,2f,mountain,foot,day,hour
8750,2f,table,top,day,hour
8751,2f,room,corner,week,day
8752,2f,mountain,foot,week,day
8753,2f,table,top,week,day
8754,2f,room,corner,foyer,home
8755,2f,mountain,foot,foyer,home
8756,2f,table,top,foyer,home
8757,2f,room,corner,lamp,shade
8758,2f,mountain,foot,lamp,shade
8759,2f,table,top,lamp,shade
8760,2f,room,corner,top,hill
8761,2f,mountain,foot,top,hill
8762,2f,table,top,top,hill
8763,2f,room,corner,bed,frame
8764,2f,mountain,foot,bed,frame
8765,2f,table,top,bed,frame
8766,2f,room,corner,screen,computer
8767,2f,mountain,foot,screen,computer
8768,2f,table,top,screen,computer
8769,2f,room,corner,minute,second
8770,2f,mountain,foot,minute,second
8771,2f,table,top,minute,second
8772,2f,room,corner,branch,tree
8773,2f,mountain,foot,branch,tree
8774,2f,table,top,branch,tree
8775,2f,room,corner,coast,east
8776,2f,mountain,foot,coast,east
8777,2f,table,top,coast,east
8778,3b,enthusiasm,fervor,pain,agony
8779,3b,simmer,boil,pain,agony
8780,3b,stream,river,pain,agony
8781,3b,enthusiasm,fervor,road,highway
8782,3b,simmer,boil,road,highway
8783,3b,stream,river,road,highway
8784,3b,enthusiasm,fervor,happiness,joy
8785,3b,simmer,boil,happiness,joy
8786,3b,stream,river,happiness,joy
8787,3b,enthusiasm,fervor,sea,ocean
8788,3b,simmer,boil,sea,ocean
8789,3b,stream,river,sea,ocean
8790,3b,enthusiasm,fervor,giggle,laugh
8791,3b,simmer,boil,giggle,laugh
8792,3b,stream,river,giggle,laugh
