,type,word1,word2,word3,target
5927,VBZ_VB,continues,continue,likes,like
5928,VBZ_VBD,continues,continued,likes,liked
5929,VBD_VBZ,continued,continues,liked,likes
5930,VB_VBD,want,wanted,provide,provided
5931,VBD_VB,wanted,want,provided,provide
5932,VB_VBZ,want,wants,provide,provides
5933,VBZ_VB,wants,want,provides,provide
5934,VBZ_VBD,wants,wanted,provides,provided
5935,VBD_VBZ,wanted,wants,provided,provides
5936,VB_VBD,want,wanted,continue,continued
5937,VBD_VB,wanted,want,continued,continue
5938,VB_VBZ,want,wants,continue,continues
5939,VBZ_VB,wants,want,continues,continue
5940,VBZ_VBD,wants,wanted,continues,continued
5941,VBD_VBZ,wanted,wants,continued,continues
5942,VB_VBD,want,wanted,promote,promoted
5943,VBD_VB,wanted,want,promoted,promote
5944,VB_VBZ,want,wants,promote,promotes
5945,VBZ_VB,wants,want,promotes,promote
5946,VBZ_VBD,wants,wanted,promotes,promoted
5947,VBD_VBZ,wanted,wants,promoted,promotes
5948,VB_VBD,want,wanted,change,changed
5949,VBD_VB,wanted,want,changed,change
5950,VB_VBZ,want,wants,change,changes
5951,VBZ_VB,wants,want,changes,change
5952,VBZ_VBD,wants,wanted,changes,changed
5953,VBD_VBZ,wanted,wants,changed,changes
5954,VB_VBD,want,wanted,find,found
5955,VBD_VB,wanted,want,found,find
5956,VB_VBZ,want,wants,find,finds
5957,VBZ_VB,wants,want,finds,find
5958,VBZ_VBD,wants,wanted,finds,found
5959,VBD_VBZ,wanted,wants,found,finds
5960,VB_VBD,allow,allowed,prove,proved
5961,VBD_VB,allowed,allow,proved,prove
5962,VB_VBZ,allow,allows,prove,proves
5963,VBZ_VB,allows,allow,proves,prove
5964,VBZ_VBD,allows,allowed,proves,proved
5965,VBD_VBZ,allowed,allows,proved,proves
5966,VB_VBD,allow,allowed,eliminate,eliminated
5967,VBD_VB,allowed,allow,eliminated,eliminate
5968,VB_VBZ,allow,allows,eliminate,eliminates
5969,VBZ_VB,allows,allow,eliminates,eliminate
5970,VBZ_VBD,allows,allowed,eliminates,eliminated
5971,VBD_VBZ,allowed,allows,eliminated,eliminates
5972,VB_VBD,allow,allowed,preserve,preserved
5973,VBD_VB,allowed,allow,preserved,preserve
5974,VB_VBZ,allow,allows,preserve,preserves
5975,VBZ_VB,allows,allow,preserves,preserve
5976,VBZ_VBD,allows,allowed,preserves,preserved
5977,VBD_VBZ,allowed,allows,preserved,preserves
5978,VB_VBD,allow,allowed,keep,kept
5979,VBD_VB,allowed,allow,kept,keep
5980,VB_VBZ,allow,allows,keep,keeps
5981,VBZ_VB,allows,allow,keeps,keep
5982,VBZ_VBD,allows,allowed,keeps,kept
5983,VBD_VBZ,allowed,allows,kept,keeps
5984,VB_VBD,allow,allowed,seek,sought
5985,VBD_VB,allowed,allow,sought,seek
5986,VB_VBZ,allow,allows,seek,seeks
5987,VBZ_VB,allows,allow,seeks,seek
5988,VBZ_VBD,allows,allowed,seeks,sought
5989,VBD_VBZ,allowed,allows,sought,seeks
5990,VB_VBD,bring,brought,move,moved
5991,VBD_VB,brought,bring,moved,move
5992,VB_VBZ,bring,brings,move,moves
5993,VBZ_VB,brings,bring,moves,move
5994,VBZ_VBD,brings,brought,moves,moved
5995,VBD_VBZ,brought,brings,moved,moves
5996,VB_VBD,bring,brought,believe,believed
5997,VBD_VB,brought,bring,believed,believe
5998,VB_VBZ,bring,brings,believe,believes
5999,VBZ_VB,brings,bring,believes,believe
6000,VBZ_VBD,brings,brought,believes,believed
6001,VBD_VBZ,brought,brings,believed,believes
6002,VB_VBD,bring,brought,return,returned
6003,VBD_VB,brought,bring,returned,return
6004,VB_VBZ,bring,brings,return,returns
6005,VBZ_VB,brings,bring,returns,return
6006,VBZ_VBD,brings,brought,returns,returned
6007,VBD_VBZ,brought,brings,returned,returns
6008,VB_VBD,bring,brought,work,worked
6009,VBD_VB,brought,bring,worked,work
6010,VB_VBZ,bring,brings,work,works
6011,VBZ_VB,brings,bring,works,work
6012,VBZ_VBD,brings,brought,works,worked
6013,VBD_VBZ,brought,brings,worked,works
6014,VB_VBD,bring,brought,develop,developed
6015,VBD_VB,brought,bring,developed,develop
6016,VB_VBZ,bring,brings,develop,develops
6017,VBZ_VB,brings,bring,develops,develop
6018,VBZ_VBD,brings,brought,develops,developed
6019,VBD_VBZ,brought,brings,developed,develops
6020,VB_VBD,meet,met,reach,reached
6021,VBD_VB,met,meet,reached,reach
6022,VB_VBZ,meet,meets,reach,reaches
6023,VBZ_VB,meets,meet,reaches,reach
6024,VBZ_VBD,meets,met,reaches,reached
6025,VBD_VBZ,met,meets,reached,reaches
6026,VB_VBD,meet,met,extend,extended
6027,VBD_VB,met,meet,extended,extend
6028,VB_VBZ,meet,meets,extend,extends
6029,VBZ_VB,meets,meet,extends,extend
6030,VBZ_VBD,meets,met,extends,extended
6031,VBD_VBZ,met,meets,extended,extends
6032,VB_VBD,meet,met,raise,raised
6033,VBD_VB,met,meet,raised,raise
6034,VB_VBZ,meet,meets,raise,raises
6035,VBZ_VB,meets,meet,raises,raise
6036,VBZ_VBD,meets,met,raises,raised
6037,VBD_VBZ,met,meets,raised,raises
6038,VB_VBD,meet,met,build,built
6039,VBD_VB,met,meet,built,build
6040,VB_VBZ,meet,meets,build,builds
6041,VBZ_VB,meets,meet,builds,build
6042,VBZ_VBD,meets,met,builds,built
6043,VBD_VBZ,met,meets,built,builds
6044,VB_VBD,meet,met,promote,promoted
6045,VBD_VB,met,meet,promoted,promote
6046,VB_VBZ,meet,meets,promote,promotes
6047,VBZ_VB,meets,meet,promotes,promote
6048,VBZ_VBD,meets,met,promotes,promoted
6049,VBD_VBZ,met,meets,promoted,promotes
6050,VB_VBD,try,tried,pay,paid
6051,VBD_VB,tried,try,paid,pay
6052,VB_VBZ,try,tries,pay,pays
6053,VBZ_VB,tries,try,pays,pay
6054,VBZ_VBD,tries,tried,pays,paid
6055,VBD_VBZ,tried,tries,paid,pays
6056,VB_VBD,try,tried,celebrate,celebrated
6057,VBD_VB,tried,try,celebrated,celebrate
6058,VB_VBZ,try,tries,celebrate,celebrates
6059,VBZ_VB,tries,try,celebrates,celebrate
6060,VBZ_VBD,tries,tried,celebrates,celebrated
6061,VBD_VBZ,tried,tries,celebrated,celebrates
6062,VB_VBD,try,tried,develop,developed
6063,VBD_VB,tried,try,developed,develop
6064,VB_VBZ,try,tries,develop,develops
6065,VBZ_VB,tries,try,develops,develop
6066,VBZ_VBD,tries,tried,develops,developed
6067,VBD_VBZ,tried,tries,developed,develops
6068,VB_VBD,try,tried,take,took
6069,VBD_VB,tried,try,took,take
6070,VB_VBZ,try,tries,take,takes
6071,VBZ_VB,tries,try,takes,take
6072,VBZ_VBD,tries,tried,takes,took
6073,VBD_VBZ,tried,tries,took,takes
6074,VB_VBD,try,tried,avoid,avoided
6075,VBD_VB,tried,try,avoided,avoid
6076,VB_VBZ,try,tries,avoid,avoids
6077,VBZ_VB,tries,try,avoids,avoid
6078,VBZ_VBD,tries,tried,avoids,avoided
6079,VBD_VBZ,tried,tries,avoided,avoids
6080,VB_VBD,build,built,know,knew
6081,VBD_VB,built,build,knew,know
6082,VB_VBZ,build,builds,know,knows
6083,VBZ_VB,builds,build,knows,know
6084,VBZ_VBD,builds,built,knows,knew
6085,VBD_VBZ,built,builds,knew,knows
6086,VB_VBD,build,built,bring,brought
6087,VBD_VB,built,build,brought,bring
6088,VB_VBZ,build,builds,bring,brings
6089,VBZ_VB,builds,build,brings,bring
6090,VBZ_VBD,builds,built,brings,brought
6091,VBD_VBZ,built,builds,brought,brings
6092,VB_VBD,build,built,discuss,discussed
6093,VBD_VB,built,build,discussed,discuss
6094,VB_VBZ,build,builds,discuss,discusses
6095,VBZ_VB,builds,build,discusses,discuss
6096,VBZ_VBD,builds,built,discusses,discussed
6097,VBD_VBZ,built,builds,discussed,discusses
6098,VB_VBD,build,built,sell,sold
6099,VBD_VB,built,build,sold,sell
6100,VB_VBZ,build,builds,sell,sells
6101,VBZ_VB,builds,build,sells,sell
6102,VBZ_VBD,builds,built,sells,sold
6103,VBD_VBZ,built,builds,sold,sells
6104,VB_VBD,build,built,follow,followed
6105,VBD_VB,built,build,followed,follow
6106,VB_VBZ,build,builds,follow,follows
6107,VBZ_VB,builds,build,follows,follow
6108,VBZ_VBD,builds,built,follows,followed
6109,VBD_VBZ,built,builds,followed,follows
6110,VB_VBD,ensure,ensured,meet,met
6111,VBD_VB,ensured,ensure,met,meet
6112,VB_VBZ,ensure,ensures,meet,meets
6113,VBZ_VB,ensures,ensure,meets,meet
6114,VBZ_VBD,ensures,ensured,meets,met
6115,VBD_VBZ,ensured,ensures,met,meets
6116,VB_VBD,ensure,ensured,need,needed
6117,VBD_VB,ensured,ensure,needed,need
6118,VB_VBZ,ensure,ensures,need,needs
6119,VBZ_VB,ensures,ensure,needs,need
6120,VBZ_VBD,ensures,ensured,needs,needed
6121,VBD_VBZ,ensured,ensures,needed,needs
6122,VB_VBD,ensure,ensured,study,studied
6123,VBD_VB,ensured,ensure,studied,study
6124,VB_VBZ,ensure,ensures,study,studies
6125,VBZ_VB,ensures,ensure,studies,study
6126,VBZ_VBD,ensures,ensured,studies,studied
6127,VBD_VBZ,ensured,ensures,studied,studies
6128,VB_VBD,ensure,ensured,end,ended
6129,VBD_VB,ensured,ensure,ended,end
6130,VB_VBZ,ensure,ensures,end,ends
6131,VBZ_VB,ensures,ensure,ends,end
6132,VBZ_VBD,ensures,ensured,ends,ended
6133,VBD_VBZ,ensured,ensures,ended,ends
6134,VB_VBD,ensure,ensured,change,changed
6135,VBD_VB,ensured,ensure,changed,change
6136,VB_VBZ,ensure,ensures,change,changes
6137,VBZ_VB,ensures,ensure,changes,change
6138,VBZ_VBD,ensures,ensured,changes,changed
6139,VBD_VBZ,ensured,ensures,changed,changes
6140,VB_VBD,look,looked,increase,increased
6141,VBD_VB,looked,look,increased,increase
6142,VB_VBZ,look,looks,increase,increases
6143,VBZ_VB,looks,look,increases,increase
6144,VBZ_VBD,looks,looked,increases,increased
6145,VBD_VBZ,looked,looks,increased,increases
6146,VB_VBD,look,looked,seem,seemed
6147,VBD_VB,looked,look,seemed,seem
6148,VB_VBZ,look,looks,seem,seems
6149,VBZ_VB,looks,look,seems,seem
6150,VBZ_VBD,looks,looked,seems,seemed
6151,VBD_VBZ,looked,looks,seemed,seems
6152,VB_VBD,look,looked,provide,provided
6153,VBD_VB,looked,look,provided,provide
6154,VB_VBZ,look,looks,provide,provides
6155,VBZ_VB,looks,look,provides,provide
6156,VBZ_VBD,looks,looked,provides,provided
6157,VBD_VBZ,looked,looks,provided,provides
6158,VB_VBD,look,looked,determine,determined
6159,VBD_VB,looked,look,determined,determine
6160,VB_VBZ,look,looks,determine,determines
6161,VBZ_VB,looks,look,determines,determine
6162,VBZ_VBD,looks,looked,determines,determined
6163,VBD_VBZ,looked,looks,determined,determines
6164,VB_VBD,look,looked,feel,felt
6165,VBD_VB,looked,look,felt,feel
6166,VB_VBZ,look,looks,feel,feels
6167,VBZ_VB,looks,look,feels,feel
6168,VBZ_VBD,looks,looked,feels,felt
6169,VBD_VBZ,looked,looks,felt,feels
6170,VB_VBD,create,created,earn,earned
6171,VBD_VB,created,create,earned,earn
6172,VB_VBZ,create,creates,earn,earns
6173,VBZ_VB,creates,create,earns,earn
6174,VBZ_VBD,creates,created,earns,earned
6175,VBD_VBZ,created,creates,earned,earns
6176,VB_VBD,create,created,help,helped
6177,VBD_VB,created,create,helped,help
6178,VB_VBZ,create,creates,help,helps
6179,VBZ_VB,creates,create,helps,help
6180,VBZ_VBD,creates,created,helps,helped
6181,VBD_VBZ,created,creates,helped,helps
6182,VB_VBD,create,created,live,lived
6183,VBD_VB,created,create,lived,live
6184,VB_VBZ,create,creates,live,lives
6185,VBZ_VB,creates,create,lives,live
6186,VBZ_VBD,creates,created,lives,lived
6187,VBD_VBZ,created,creates,lived,lives
6188,VB_VBD,create,created,become,became
6189,VBD_VB,created,create,became,become
6190,VB_VBZ,create,creates,become,becomes
6191,VBZ_VB,creates,create,becomes,become
6192,VBZ_VBD,creates,created,becomes,became
6193,VBD_VBZ,created,creates,became,becomes
6194,VB_VBD,create,created,have,had
6195,VBD_VB,created,create,had,have
6196,VB_VBZ,create,creates,have,has
6197,VBZ_VB,creates,create,has,have
6198,VBZ_VBD,creates,created,has,had
6199,VBD_VBZ,created,creates,had,has
6200,VB_VBD,begin,began,look,looked
6201,VBD_VB,began,begin,looked,look
6202,VB_VBZ,begin,begins,look,looks
6203,VBZ_VB,begins,begin,looks,look
6204,VBZ_VBD,begins,began,looks,looked
6205,VBD_VBZ,began,begins,looked,looks
6206,VB_VBD,begin,began,live,lived
6207,VBD_VB,began,begin,lived,live
6208,VB_VBZ,begin,begins,live,lives
6209,VBZ_VB,begins,begin,lives,live
6210,VBZ_VBD,begins,began,lives,lived
6211,VBD_VBZ,began,begins,lived,lives
6212,VB_VBD,begin,began,protect,protected
6213,VBD_VB,began,begin,protected,protect
6214,VB_VBZ,begin,begins,protect,protects
6215,VBZ_VB,begins,begin,protects,protect
6216,VBZ_VBD,begins,began,protects,protected
6217,VBD_VBZ,began,begins,protected,protects
6218,VB_VBD,begin,began,return,returned
6219,VBD_VB,began,begin,returned,return
6220,VB_VBZ,begin,begins,return,returns
6221,VBZ_VB,begins,begin,returns,return
6222,VBZ_VBD,begins,began,returns,returned
6223,VBD_VBZ,began,begins,returned,returns
6224,VB_VBD,begin,began,seek,sought
6225,VBD_VB,began,begin,sought,seek
6226,VB_VBZ,begin,begins,seek,seeks
6227,VBZ_VB,begins,begin,seeks,seek
6228,VBZ_VBD,begins,began,seeks,sought
6229,VBD_VBZ,began,begins,sought,seeks
6230,VB_VBD,show,showed,allow,allowed
6231,VBD_VB,showed,show,allowed,allow
6232,VB_VBZ,show,shows,allow,allows
6233,VBZ_VB,shows,show,allows,allow
6234,VBZ_VBD,shows,showed,allows,allowed
6235,VBD_VBZ,showed,shows,allowed,allows
6236,VB_VBD,show,showed,extend,extended
6237,VBD_VB,showed,show,extended,extend
6238,VB_VBZ,show,shows,extend,extends
6239,VBZ_VB,shows,show,extends,extend
6240,VBZ_VBD,shows,showed,extends,extended
6241,VBD_VBZ,showed,shows,extended,extends
6242,VB_VBD,show,showed,seem,seemed
6243,VBD_VB,showed,show,seemed,seem
6244,VB_VBZ,show,shows,seem,seems
6245,VBZ_VB,shows,show,seems,seem
6246,VBZ_VBD,shows,showed,seems,seemed
6247,VBD_VBZ,showed,shows,seemed,seems
6248,VB_VBD,show,showed,need,needed
6249,VBD_VB,showed,show,needed,need
6250,VB_VBZ,show,shows,need,needs
6251,VBZ_VB,shows,show,needs,need
6252,VBZ_VBD,shows,showed,needs,needed
6253,VBD_VBZ,showed,shows,needed,needs
6254,VB_VBD,show,showed,say,said
6255,VBD_VB,showed,show,said,say
6256,VB_VBZ,show,shows,say,says
6257,VBZ_VB,shows,show,says,say
6258,VBZ_VBD,shows,showed,says,said
6259,VBD_VBZ,showed,shows,said,says
6260,VB_VBD,move,moved,get,got
6261,VBD_VB,moved,move,got,get
6262,VB_VBZ,move,moves,get,gets
6263,VBZ_VB,moves,move,gets,get
6264,VBZ_VBD,moves,moved,gets,got
6265,VBD_VBZ,moved,moves,got,gets
6266,VB_VBD,move,moved,ask,asked
6267,VBD_VB,moved,move,asked,ask
6268,VB_VBZ,move,moves,ask,asks
6269,VBZ_VB,moves,move,asks,ask
6270,VBZ_VBD,moves,moved,asks,asked
6271,VBD_VBZ,moved,moves,asked,asks
6272,VB_VBD,move,moved,study,studied
6273,VBD_VB,moved,move,studied,study
6274,VB_VBZ,move,moves,study,studies
6275,VBZ_VB,moves,move,studies,study
6276,VBZ_VBD,moves,moved,studies,studied
6277,VBD_VBZ,moved,moves,studied,studies
6278,VB_VBD,move,moved,preserve,preserved
6279,VBD_VB,moved,move,preserved,preserve
6280,VB_VBZ,move,moves,preserve,preserves
6281,VBZ_VB,moves,move,preserves,preserve
6282,VBZ_VBD,moves,moved,preserves,preserved
6283,VBD_VBZ,moved,moves,preserved,preserves
6284,VB_VBD,move,moved,see,saw
6285,VBD_VB,moved,move,saw,see
6286,VB_VBZ,move,moves,see,sees
6287,VBZ_VB,moves,move,sees,see
6288,VBZ_VBD,moves,moved,sees,saw
6289,VBD_VBZ,moved,moves,saw,sees
6290,VB_VBD,promote,promoted,leave,left
6291,VBD_VB,promoted,promote,left,leave
6292,VB_VBZ,promote,promotes,leave,leaves
6293,VBZ_VB,promotes,promote,leaves,leave
6294,VBZ_VBD,promotes,promoted,leaves,left
6295,VBD_VBZ,promoted,promotes,left,leaves
6296,VB_VBD,promote,promoted,eliminate,eliminated
6297,VBD_VB,promoted,promote,eliminated,eliminate
6298,VB_VBZ,promote,promotes,eliminate,eliminates
6299,VBZ_VB,promotes,promote,eliminates,eliminate
6300,VBZ_VBD,promotes,promoted,eliminates,eliminated
6301,VBD_VBZ,promoted,promotes,eliminated,eliminates
6302,VB_VBD,promote,promoted,decide,decided
6303,VBD_VB,promoted,promote,decided,decide
6304,VB_VBZ,promote,promotes,decide,decides
6305,VBZ_VB,promotes,promote,decides,decide
6306,VBZ_VBD,promotes,promoted,decides,decided
6307,VBD_VBZ,promoted,promotes,decided,decides
6308,VB_VBD,promote,promoted,preserve,preserved
6309,VBD_VB,promoted,promote,preserved,preserve
6310,VB_VBZ,promote,promotes,preserve,preserves
6311,VBZ_VB,promotes,promote,preserves,preserve
6312,VBZ_VBD,promotes,promoted,preserves,preserved
6313,VBD_VBZ,promoted,promotes,preserved,preserves
6314,VB_VBD,promote,promoted,lead,led
6315,VBD_VB,promoted,promote,led,lead
6316,VB_VBZ,promote,promotes,lead,leads
6317,VBZ_VB,promotes,promote,leads,lead
6318,VBZ_VBD,promotes,promoted,leads,led
6319,VBD_VBZ,promoted,promotes,led,leads
6320,VB_VBD,run,ran,extend,extended
6321,VBD_VB,ran,run,extended,extend
6322,VB_VBZ,run,runs,extend,extends
6323,VBZ_VB,runs,run,extends,extend
6324,VBZ_VBD,runs,ran,extends,extended
6325,VBD_VBZ,ran,runs,extended,extends
6326,VB_VBD,run,ran,come,came
6327,VBD_VB,ran,run,came,come
6328,VB_VBZ,run,runs,come,comes
6329,VBZ_VB,runs,run,comes,come
6330,VBZ_VBD,runs,ran,comes,came
6331,VBD_VBZ,ran,runs,came,comes
6332,VB_VBD,run,ran,receive,received
6333,VBD_VB,ran,run,received,receive
6334,VB_VBZ,run,runs,receive,receives
6335,VBZ_VB,runs,run,receives,receive
6336,VBZ_VBD,runs,ran,receives,received
6337,VBD_VBZ,ran,runs,received,receives
6338,VB_VBD,run,ran,start,started
6339,VBD_VB,ran,run,started,start
6340,VB_VBZ,run,runs,start,starts
6341,VBZ_VB,runs,run,starts,start
6342,VBZ_VBD,runs,ran,starts,started
6343,VBD_VBZ,ran,runs,started,starts
6344,VB_VBD,run,ran,recognize,recognized
6345,VBD_VB,ran,run,recognized,recognize
6346,VB_VBZ,run,runs,recognize,recognizes
6347,VBZ_VB,runs,run,recognizes,recognize
6348,VBZ_VBD,runs,ran,recognizes,recognized
6349,VBD_VBZ,ran,runs,recognized,recognizes
6350,VB_VBD,study,studied,increase,increased
6351,VBD_VB,studied,study,increased,increase
6352,VB_VBZ,study,studies,increase,increases
6353,VBZ_VB,studies,study,increases,increase
6354,VBZ_VBD,studies,studied,increases,increased
6355,VBD_VBZ,studied,studies,increased,increases
6356,VB_VBD,study,studied,prove,proved
6357,VBD_VB,studied,study,proved,prove
6358,VB_VBZ,study,studies,prove,proves
6359,VBZ_VB,studies,study,proves,prove
6360,VBZ_VBD,studies,studied,proves,proved
6361,VBD_VBZ,studied,studies,proved,proves
6362,VB_VBD,study,studied,raise,raised
6363,VBD_VB,studied,study,raised,raise
6364,VB_VBZ,study,studies,raise,raises
6365,VBZ_VB,studies,study,raises,raise
6366,VBZ_VBD,studies,studied,raises,raised
6367,VBD_VBZ,studied,studies,raised,raises
6368,VB_VBD,study,studied,determine,determined
6369,VBD_VB,studied,study,determined,determine
6370,VB_VBZ,study,studies,determine,determines
6371,VBZ_VB,studies,study,determines,determine
6372,VBZ_VBD,studies,studied,determines,determined
6373,VBD_VBZ,studied,studies,determined,determines
6374,VB_VBD,study,studied,become,became
6375,VBD_VB,studied,study,became,become
6376,VB_VBZ,study,studies,become,becomes
6377,VBZ_VB,studies,study,becomes,become
6378,VBZ_VBD,studies,studied,becomes,became
6379,VBD_VBZ,studied,studies,became,becomes
6380,VB_VBD,eliminate,eliminated,resolve,resolved
6381,VBD_VB,eliminated,eliminate,resolved,resolve
6382,VB_VBZ,eliminate,eliminates,resolve,resolves
6383,VBZ_VB,eliminates,eliminate,resolves,resolve
6384,VBZ_VBD,eliminates,eliminated,resolves,resolved
6385,VBD_VBZ,eliminated,eliminates,resolved,resolves
6386,VB_VBD,eliminate,eliminated,win,won
6387,VBD_VB,eliminated,eliminate,won,win
6388,VB_VBZ,eliminate,eliminates,win,wins
6389,VBZ_VB,eliminates,eliminate,wins,win
6390,VBZ_VBD,eliminates,eliminated,wins,won
6391,VBD_VBZ,eliminated,eliminates,won,wins
6392,VB_VBD,eliminate,eliminated,join,joined
6393,VBD_VB,eliminated,eliminate,joined,join
6394,VB_VBZ,eliminate,eliminates,join,joins
6395,VBZ_VB,eliminates,eliminate,joins,join
6396,VBZ_VBD,eliminates,eliminated,joins,joined
6397,VBD_VBZ,eliminated,eliminates,joined,joins
6398,VB_VBD,eliminate,eliminated,see,saw
6399,VBD_VB,eliminated,eliminate,saw,see
6400,VB_VBZ,eliminate,eliminates,see,sees
6401,VBZ_VB,eliminates,eliminate,sees,see
6402,VBZ_VBD,eliminates,eliminated,sees,saw
6403,VBD_VBZ,eliminated,eliminates,saw,sees
6404,VB_VBD,eliminate,eliminated,develop,developed
6405,VBD_VB,eliminated,eliminate,developed,develop
6406,VB_VBZ,eliminate,eliminates,develop,develops
6407,VBZ_VB,eliminates,eliminate,develops,develop
6408,VBZ_VBD,eliminates,eliminated,develops,developed
6409,VBD_VBZ,eliminated,eliminates,developed,develops
6410,VB_VBD,turn,turned,try,tried
6411,VBD_VB,turned,turn,tried,try
6412,VB_VBZ,turn,turns,try,tries
6413,VBZ_VB,turns,turn,tries,try
6414,VBZ_VBD,turns,turned,tries,tried
6415,VBD_VBZ,turned,turns,tried,tries
6416,VB_VBD,turn,turned,look,looked
6417,VBD_VB,turned,turn,looked,look
6418,VB_VBZ,turn,turns,look,looks
6419,VBZ_VB,turns,turn,looks,look
6420,VBZ_VBD,turns,turned,looks,looked
6421,VBD_VBZ,turned,turns,looked,looks
6422,VB_VBD,turn,turned,determine,determined
6423,VBD_VB,turned,turn,determined,determine
6424,VB_VBZ,turn,turns,determine,determines
6425,VBZ_VB,turns,turn,determines,determine
6426,VBZ_VBD,turns,turned,determines,determined
6427,VBD_VBZ,turned,turns,determined,determines
6428,VB_VBD,turn,turned,take,took
6429,VBD_VB,turned,turn,took,take
6430,VB_VBZ,turn,turns,take,takes
6431,VBZ_VB,turns,turn,takes,take
6432,VBZ_VBD,turns,turned,takes,took
6433,VBD_VBZ,turned,turns,took,takes
6434,VB_VBD,turn,turned,say,said
6435,VBD_VB,turned,turn,said,say
6436,VB_VBZ,turn,turns,say,says
6437,VBZ_VB,turns,turn,says,say
6438,VBZ_VBD,turns,turned,says,said
6439,VBD_VBZ,turned,turns,said,says
6440,VB_VBD,reduce,reduced,live,lived
6441,VBD_VB,reduced,reduce,lived,live
6442,VB_VBZ,reduce,reduces,live,lives
6443,VBZ_VB,reduces,reduce,lives,live
6444,VBZ_VBD,reduces,reduced,lives,lived
6445,VBD_VBZ,reduced,reduces,lived,lives
6446,VB_VBD,reduce,reduced,pay,paid
6447,VBD_VB,reduced,reduce,paid,pay
6448,VB_VBZ,reduce,reduces,pay,pays
6449,VBZ_VB,reduces,reduce,pays,pay
6450,VBZ_VBD,reduces,reduced,pays,paid
6451,VBD_VBZ,reduced,reduces,paid,pays
6452,VB_VBD,reduce,reduced,raise,raised
6453,VBD_VB,reduced,reduce,raised,raise
6454,VB_VBZ,reduce,reduces,raise,raises
6455,VBZ_VB,reduces,reduce,raises,raise
6456,VBZ_VBD,reduces,reduced,raises,raised
6457,VBD_VBZ,reduced,reduces,raised,raises
6458,VB_VBD,reduce,reduced,be,was
6459,VBD_VB,reduced,reduce,was,be
6460,VB_VBZ,reduce,reduces,be,is
6461,VBZ_VB,reduces,reduce,is,be
6462,VBZ_VBD,reduces,reduced,is,was
6463,VBD_VBZ,reduced,reduces,was,is
6464,VB_VBD,reduce,reduced,find,found
6465,VBD_VB,reduced,reduce,found,find
6466,VB_VBZ,reduce,reduces,find,finds
6467,VBZ_VB,reduces,reduce,finds,find
6468,VBZ_VBD,reduces,reduced,finds,found
6469,VBD_VBZ,reduced,reduces,found,finds
6470,VB_VBD,buy,bought,produce,produced
6471,VBD_VB,bought,buy,produced,produce
6472,VB_VBZ,buy,buys,produce,produces
6473,VBZ_VB,buys,buy,produces,produce
6474,VBZ_VBD,buys,bought,produces,produced
6475,VBD_VBZ,bought,buys,produced,produces
6476,VB_VBD,buy,bought,open,opened
6477,VBD_VB,bought,buy,opened,open
6478,VB_VBZ,buy,buys,open,opens
6479,VBZ_VB,buys,buy,opens,open
6480,VBZ_VBD,buys,bought,opens,opened
6481,VBD_VBZ,bought,buys,opened,opens
6482,VB_VBD,buy,bought,remain,remained
6483,VBD_VB,bought,buy,remained,remain
6484,VB_VBZ,buy,buys,remain,remains
6485,VBZ_VB,buys,buy,remains,remain
6486,VBZ_VBD,buys,bought,remains,remained
6487,VBD_VBZ,bought,buys,remained,remains
6488,VB_VBD,buy,bought,ensure,ensured
6489,VBD_VB,bought,buy,ensured,ensure
6490,VB_VBZ,buy,buys,ensure,ensures
6491,VBZ_VB,buys,buy,ensures,ensure
6492,VBZ_VBD,buys,bought,ensures,ensured
6493,VBD_VBZ,bought,buys,ensured,ensures
6494,VB_VBD,buy,bought,say,said
6495,VBD_VB,bought,buy,said,say
6496,VB_VBZ,buy,buys,say,says
6497,VBZ_VB,buys,buy,says,say
6498,VBZ_VBD,buys,bought,says,said
6499,VBD_VBZ,bought,buys,said,says
6500,VB_VBD,protect,protected,win,won
6501,VBD_VB,protected,protect,won,win
6502,VB_VBZ,protect,protects,win,wins
6503,VBZ_VB,protects,protect,wins,win
6504,VBZ_VBD,protects,protected,wins,won
6505,VBD_VBZ,protected,protects,won,wins
6506,VB_VBD,protect,protected,join,joined
6507,VBD_VB,protected,protect,joined,join
6508,VB_VBZ,protect,protects,join,joins
6509,VBZ_VB,protects,protect,joins,join
6510,VBZ_VBD,protects,protected,joins,joined
6511,VBD_VBZ,protected,protects,joined,joins
6512,VB_VBD,protect,protected,remain,remained
6513,VBD_VB,protected,protect,remained,remain
6514,VB_VBZ,protect,protects,remain,remains
6515,VBZ_VB,protects,protect,remains,remain
6516,VBZ_VBD,protects,protected,remains,remained
6517,VBD_VBZ,protected,protects,remained,remains
6518,VB_VBD,protect,protected,show,showed
6519,VBD_VB,protected,protect,showed,show
6520,VB_VBZ,protect,protects,show,shows
6521,VBZ_VB,protects,protect,shows,show
6522,VBZ_VBD,protects,protected,shows,showed
6523,VBD_VBZ,protected,protects,showed,shows
6524,VB_VBD,protect,protected,reduce,reduced
6525,VBD_VB,protected,protect,reduced,reduce
6526,VB_VBZ,protect,protects,reduce,reduces
6527,VBZ_VB,protects,protect,reduces,reduce
6528,VBZ_VBD,protects,protected,reduces,reduced
6529,VBD_VBZ,protected,protects,reduced,reduces
6530,VB_VBD,preserve,preserved,win,won
6531,VBD_VB,preserved,preserve,won,win
6532,VB_VBZ,preserve,preserves,win,wins
6533,VBZ_VB,preserves,preserve,wins,win
